Supplier_ID;Product_Category;Month;Order Value USD;Performance_Quality_Score;Financial_Risk_Score_Quarterly;Nachhaltigkeitsscore;Standards Risks_Score;Risikoscore Political
S2;Pharma;2023-12; 27 548,30 ;0,588636364;0,347861189;0,3618;0,6;0,51505165
S2;Textiles;2023-02; 46 496,79 ;0,093010753;0,359053027;0,3882;0,6;0,35011977
S2;Textiles;2023-04; 19 856,13 ;0,620381232;0,340803731;0,3882;0,6;0,56031868
S2;Textiles;2023-09; 1 101,76 ;0,624682307;0,357750183;0,3882;0,6;0,45950501
S2;Textiles;2023-10; 42 898,59 ;0,057820137;0,347861189;0,3882;0,6;0,42817427
S20;Electronics;2023-03; 34 698,76 ;0,225562072;0,344148805;0,288;0,5;0,31209306
S20;Electronics;2023-05; 34 008,57 ;0,556476051;0,332500775;0,288;0,5;0,49656506
S20;Electronics;2023-06; 55 302,40 ;0,174428152;0,332500775;0,288;0,5;0,31698709
S20;Food;2023-01; 14 253,71 ;0,215982405;0,344148805;0,2754;0,4;0,17915831
S20;Food;2023-02; 96 949,18 ;0,131793744;0,344148805;0,2754;0,4;0,22408182
S20;Food;2023-04; 11 492,76 ;0,003323558;0,332500775;0,2754;0,4;0,45041658
S20;Food;2023-08; 37 002,59 ;0,581769306;0,351774986;0,2754;0,4;0,48615589
S20;Food;2023-12; 26 192,10 ;0,020723363;0,330947918;0,2754;0,4;0,53225831
S20;Machinery;2023-07; 34 780,36 ;0,064418377;0,351774986;0,3103;0,7;0,40293321
S20;Machinery;2023-10; 26 312,25 ;0,53773216;0,330947918;0,3103;0,7;0,57175634
S20;Machinery;2023-12; 2 071,32 ;0,198338221;0,330947918;0,3103;0,7;0,53225831
S20;Pharma;2023-01; 32 053,26 ;0,584332845;0,344148805;0,2532;0,6;0,17915831
S20;Pharma;2023-04; 48 594,75 ;0,622035679;0,332500775;0,2532;0,6;0,45041658
S20;Pharma;2023-07; 5 543,71 ;0,123900293;0,351774986;0,2532;0,6;0,40293321
S20;Pharma;2023-08; 43 652,12 ;0,085117302;0,351774986;0,2532;0,6;0,48615589
S20;Pharma;2023-09; 43 289,45 ;0,457991202;0,351774986;0,2532;0,6;0,50830088
S20;Pharma;2023-11; 42 592,23 ;0,158797654;0,330947918;0,2532;0,6;0,59073233
S20;Textiles;2023-05; 40 650,63 ;0,144037146;0,332500775;0,3321;0,6;0,49656506
S20;Textiles;2023-06; 35 500,78 ;0,135826002;0,332500775;0,3321;0,6;0,31698709
S20;Textiles;2023-12; 29 967,51 ;0,243352884;0,330947918;0,3321;0,6;0,53225831
S21;Electronics;2023-02; 45 962,11 ;0,673142717;0,449329142;0,375;0;0,35011977
S21;Electronics;2023-05; 66 212,21 ;0,111241447;0,450466705;0,375;0;0,60615315
S21;Electronics;2023-07; 30 873,40 ;0,234628543;0,483760493;0,375;0;0,60629882
S21;Electronics;2023-08; 3 375,55 ;0,743621701;0,483760493;0,375;0;0,47062806
S21;Electronics;2023-10; 102 389,25 ;0,50922397;0,43687812;0,375;0;0,42817427
S21;Food;2023-01; 46 104,72 ;0,054301075;0,449329142;0,4013;0;0,34574577
S21;Food;2023-03; 39 128,09 ;0,634164223;0,449329142;0,4013;0;0,4592466
S21;Food;2023-05; 8 003,96 ;0,082404692;0,450466705;0,4013;0;0,60615315
S21;Food;2023-07; 31 979,05 ;0,576392962;0,483760493;0,4013;0;0,60629882
S21;Food;2023-10; 40 322,48 ;0,2014174;0,43687812;0,4013;0;0,42817427
S21;Machinery;2023-01; 35 611,38 ;0,213489736;0,449329142;0,4145;0;0,34574577
S21;Machinery;2023-05; 39 417,18 ;0,259359726;0,450466705;0,4145;0;0,60615315
S21;Machinery;2023-08; 12 898,16 ;0,593817204;0,483760493;0,4145;0;0,47062806
S21;Pharma;2023-04; 29 125,77 ;0,435752688;0,450466705;0,3618;0;0,56031868
S21;Pharma;2023-09; 22 787,59 ;0,188758553;0,483760493;0,3618;0;0,45950501
S21;Textiles;2023-03; 47 547,73 ;0,425806452;0,449329142;0,3882;0;0,4592466
S21;Textiles;2023-04; 25 268,71 ;0,144826491;0,450466705;0,3882;0;0,56031868
S21;Textiles;2023-08; 44 204,28 ;0,158553275;0,483760493;0,3882;0;0,47062806
S21;Textiles;2023-09; 37 025,31 ;0,217546432;0,483760493;0,3882;0;0,45950501
S21;Textiles;2023-10; 80 919,80 ;0,124005376;0,43687812;0,3882;0;0,42817427
S21;Textiles;2023-12; 32 203,56 ;0,161485826;0,43687812;0,3882;0;0,51505165
S22;Electronics;2023-01; 44 947,00 ;0,586339198;0,413113682;0,2862;0,2;0,26917885
S22;Electronics;2023-03; 53 876,60 ;0,171383187;0,413113682;0,2862;0,2;0,47604927
S22;Electronics;2023-06; 49 809,80 ;0,659261975;0,459910945;0,2862;0,2;0,3516715
S22;Electronics;2023-09; 21 010,92 ;0,421446725;0,452821748;0,2862;0,2;0,41456793
S22;Food;2023-01; 48 221,88 ;0,556695992;0,413113682;0,2915;0,2;0,26917885
S22;Food;2023-04; 8 537,67 ;0,173768328;0,459910945;0,2915;0,2;0,40007626
S22;Food;2023-07; 44 361,63 ;0,223411535;0,452821748;0,2915;0,2;0,37775133
S22;Food;2023-09; 104 311,75 ;0,071065494;0,452821748;0,2915;0,2;0,41456793
S22;Food;2023-12; 22 131,30 ;0,639418377;0,474152465;0,2915;0,2;0,50061341
S22;Machinery;2023-01; 57 131,32 ;0,377539101;0,413113682;0,2968;0,3;0,26917885
S22;Machinery;2023-05; 21 827,65 ;0,419375126;0,459910945;0,2968;0,3;0,42262169
S22;Machinery;2023-06; 18 861,58 ;0,054814272;0,459910945;0,2968;0,3;0,3516715
S22;Machinery;2023-07; 40 275,11 ;0,130400782;0,452821748;0,2968;0,3;0,37775133
S22;Machinery;2023-10; 48 065,55 ;0,562292278;0,474152465;0,2968;0,3;0,44253673
S22;Machinery;2023-11; 17 424,31 ;0,490615836;0,474152465;0,2968;0,3;0,45256451
S22;Machinery;2023-12; 35 795,78 ;0,507282502;0,474152465;0,2968;0,3;0,50061341
S22;Pharma;2023-01; 17 191,73 ;0,104740958;0,413113682;0,2565;0,3;0,26917885
S22;Textiles;2023-04; 65 049,02 ;0,151441786;0,459910945;0,3344;0,2;0,40007626
S22;Textiles;2023-05; 2 885,21 ;0,607111437;0,459910945;0,3344;0,2;0,42262169
S22;Textiles;2023-06; 9 713,73 ;0,22028348;0,459910945;0,3344;0,2;0,3516715
S22;Textiles;2023-07; 48 682,44 ;0,486779081;0,452821748;0,3344;0,2;0,37775133
S22;Textiles;2023-09; 24 106,56 ;0,62157869;0,452821748;0,3344;0,2;0,41456793
S22;Textiles;2023-12; 1 610,08 ;0,586485826;0,474152465;0,3344;0,2;0,50061341
S23;Electronics;2023-05; 36 768,60 ;0,74540567;0,534953779;0,4725;0;0,36385843
S23;Electronics;2023-06; 29 845,59 ;0,155083089;0,534953779;0,4725;0;0,41233626
S23;Electronics;2023-09; 40 351,97 ;0,264320626;0,558803133;0,4725;0;0,39009953
S23;Electronics;2023-11; 21 924,39 ;0,629569892;0,612151931;0,4725;0;0,71857197
S23;Electronics;2023-12; 15 735,89 ;0,128103617;0,612151931;0,4725;0;0,82499133
S23;Food;2023-02; 37 984,90 ;0,271764418;0,528873381;0,4348;0;0,42650459
S23;Food;2023-03; 46 669,17 ;0,52311828;0,528873381;0,4348;0;0,27292397
S23;Food;2023-05; 25 064,81 ;0,122531769;0,534953779;0,4348;0;0,36385843
S23;Food;2023-08; 15 401,78 ;0,534872923;0,558803133;0,4348;0;0,62832864
S23;Food;2023-09; 46 390,31 ;0,137781036;0,558803133;0,4348;0;0,39009953
S23;Food;2023-11; 36 753,85 ;0,132575758;0,612151931;0,4348;0;0,71857197
S23;Machinery;2023-01; 41 215,47 ;0,196774194;0,528873381;0,5268;0;0,20624843
S23;Machinery;2023-02; 25 380,25 ;0,72983871;0,528873381;0,5268;0;0,42650459
S23;Machinery;2023-05; 30 084,58 ;0,5521261;0,534953779;0,5268;0;0,36385843
S23;Machinery;2023-06; 7 019,89 ;0,453641251;0,534953779;0,5268;0;0,41233626
S23;Machinery;2023-08; 30 722,06 ;0,132966764;0,558803133;0,5268;0;0,62832864
S23;Machinery;2023-12; 44 561,99 ;0,029423265;0,612151931;0,5268;0;0,82499133
S23;Pharma;2023-02; 10 511,58 ;0,498558162;0,528873381;0,4306;0;0,42650459
S23;Pharma;2023-03; 17 975,99 ;0,480571848;0,528873381;0,4306;0;0,27292397
S23;Pharma;2023-05; 41 873,38 ;0,495723363;0,534953779;0,4306;0;0,36385843
S23;Pharma;2023-08; 15 678,40 ;0,1764565;0,558803133;0,4306;0;0,62832864
S23;Pharma;2023-12; 114 699,94 ;0,461535784;0,612151931;0,4306;0;0,82499133
S23;Textiles;2023-02; 20 207,72 ;0,49844086;0,528873381;0,4987;0;0,42650459
S23;Textiles;2023-04; 14 097,84 ;0,505180841;0,534953779;0,4987;0;0,47128027
S23;Textiles;2023-06; 63 385,89 ;0,370281036;0,534953779;0,4987;0;0,41233626
S23;Textiles;2023-07; 14 883,76 ;0,478941838;0,558803133;0,4987;0;0,66446907
S23;Textiles;2023-08; 46 069,91 ;0,211730205;0,558803133;0,4987;0;0,62832864
S23;Textiles;2023-10; 80 341,75 ;0,112634409;0,612151931;0,4987;0;0,56951902
S23;Textiles;2023-12; 3 817,32 ;0,561241447;0,612151931;0,4987;0;0,82499133
S24;Electronics;2023-01; 32 905,21 ;0,188660802;0,405511363;0,2862;0,5;0,26917885
S24;Electronics;2023-03; 12 958,22 ;0,505271261;0,405511363;0,2862;0,5;0,47604927
S24;Electronics;2023-05; 23 134,81 ;0,094428152;0,407297199;0,2862;0,5;0,42262169
S24;Electronics;2023-08; 32 065,57 ;0,425610948;0,404580231;0,2862;0,5;0,35693505
S24;Electronics;2023-10; 32 499,71 ;0,173460411;0,384986611;0,2862;0,5;0,44253673
S24;Electronics;2023-11; 52 054,72 ;0,096317204;0,384986611;0,2862;0,5;0,45256451
S24;Electronics;2023-12; 29 425,59 ;0,305105083;0,384986611;0,2862;0,5;0,50061341
S24;Food;2023-01; 55 020,93 ;0,523736559;0,405511363;0,2915;0,4;0,26917885
S24;Food;2023-02; 66 740,32 ;0,083919844;0,405511363;0,2915;0,4;0,36525408
S24;Food;2023-03; 46 016,79 ;0,170674487;0,405511363;0,2915;0,4;0,47604927
S24;Food;2023-05; 10 413,96 ;0,056158358;0,407297199;0,2915;0,4;0,42262169
S24;Food;2023-07; 1 368,84 ;0,128372434;0,404580231;0,2915;0,4;0,37775133
S24;Food;2023-10; 52 011,22 ;0,178387097;0,384986611;0,2915;0,4;0,44253673
S24;Food;2023-11; 20 163,79 ;0,405652493;0,384986611;0,2915;0,4;0,45256451
S24;Machinery;2023-01; 46 983,89 ;0,59799609;0,405511363;0,2968;0,7;0,26917885
S24;Machinery;2023-03; 42 321,13 ;0,604081134;0,405511363;0,2968;0,7;0,47604927
S24;Machinery;2023-08; 75 897,27 ;0,508984751;0,404580231;0,2968;0,7;0,35693505
S24;Machinery;2023-09; 2 673,05 ;0,55012219;0,404580231;0,2968;0,7;0,41456793
S24;Pharma;2023-02; 49 666,12 ;0,487952102;0,405511363;0,2565;0,6;0,36525408
S24;Pharma;2023-03; 35 404,39 ;0,108406647;0,405511363;0,2565;0,6;0,47604927
S24;Pharma;2023-04; 31 979,76 ;0,107331378;0,407297199;0,2565;0,6;0,40007626
S24;Pharma;2023-06; 2 723,11 ;0,021603128;0,407297199;0,2565;0,6;0,3516715
S24;Pharma;2023-07; 68 051,08 ;0,183145161;0,404580231;0,2565;0,6;0,37775133
S24;Pharma;2023-08; 46 679,78 ;0,266471163;0,404580231;0,2565;0,6;0,35693505
S24;Pharma;2023-09; 60 233,36 ;0,540087977;0,404580231;0,2565;0,6;0,41456793
S24;Pharma;2023-10; 39 809,66 ;0,194882698;0,384986611;0,2565;0,6;0,44253673
S24;Textiles;2023-01; 38 293,14 ;0,33221652;0,405511363;0,3344;0,6;0,26917885
S24;Textiles;2023-03; 25 086,42 ;0,256915934;0,405511363;0,3344;0,6;0,47604927
S24;Textiles;2023-04; 43 153,70 ;0,168377322;0,407297199;0,3344;0,6;0,40007626
S24;Textiles;2023-05; 47 917,74 ;0,113000978;0,407297199;0,3344;0,6;0,42262169
S24;Textiles;2023-06; 44 461,85 ;0,159677419;0,407297199;0,3344;0,6;0,3516715
S24;Textiles;2023-10; 51 869,62 ;0,221072825;0,384986611;0,3344;0,6;0,44253673
S24;Textiles;2023-12; 26 175,70 ;0,598924731;0,384986611;0,3344;0,6;0,50061341
S25;Electronics;2023-01; 9 792,26 ;0,523387097;0,346746444;0,375;0;0,34574577
S25;Electronics;2023-02; 49 860,53 ;0,461070381;0,346746444;0,375;0;0,35011977
S25;Electronics;2023-06; 67 408,58 ;0,397277615;0,362047845;0,375;0;0,57250529
S25;Electronics;2023-08; 1 446,88 ;0,206500489;0,333214611;0,375;0;0,47062806
S25;Electronics;2023-09; 40 059,32 ;0,361730205;0,333214611;0,375;0;0,45950501
S25;Electronics;2023-11; 52 079,35 ;0,535862633;0,329640921;0,375;0;0,53975639
S25;Electronics;2023-12; 17 587,01 ;0,440738025;0,329640921;0,375;0;0,51505165
S25;Food;2023-02; 29 214,40 ;0,176979472;0,346746444;0,4013;0;0,35011977
S25;Food;2023-03; 11 656,37 ;0,12370479;0,346746444;0,4013;0;0,4592466
S25;Food;2023-04; 31 607,11 ;0,514760508;0,362047845;0,4013;0;0,56031868
S25;Food;2023-05; 31 495,50 ;0,184824047;0,362047845;0,4013;0;0,60615315
S25;Food;2023-09; 40 444,79 ;0,226050831;0,333214611;0,4013;0;0,45950501
S25;Food;2023-10; 35 864,00 ;0,171603128;0,329640921;0,4013;0;0,42817427
S25;Machinery;2023-02; 26 201,62 ;0,079032258;0,346746444;0,4145;0;0,35011977
S25;Machinery;2023-03; 21 884,94 ;0,142815249;0,346746444;0,4145;0;0,4592466
S25;Machinery;2023-07; 17 971,45 ;0,089784946;0,333214611;0,4145;0;0,60629882
S25;Machinery;2023-11; 41 679,00 ;0,202077224;0,329640921;0,4145;0;0,53975639
S25;Machinery;2023-12; 20 703,51 ;0,175464321;0,329640921;0,4145;0;0,51505165
S25;Pharma;2023-01; 55 278,26 ;0,162084529;0,346746444;0,3618;0;0,34574577
S25;Pharma;2023-04; 32 650,69 ;0,669721408;0,362047845;0,3618;0;0,56031868
S25;Pharma;2023-07; 41 358,08 ;0,177468231;0,333214611;0,3618;0;0,60629882
S25;Pharma;2023-09; 29 736,57 ;0,610190616;0,333214611;0,3618;0;0,45950501
S25;Pharma;2023-10; 28 705,45 ;0,103787879;0,329640921;0,3618;0;0,42817427
S25;Pharma;2023-12; 67 453,24 ;0,400046432;0,329640921;0,3618;0;0,51505165
S25;Textiles;2023-01; 36 578,64 ;0,037243402;0,346746444;0,3882;0;0,34574577
S25;Textiles;2023-03; 30 152,71 ;0,193255132;0,346746444;0,3882;0;0,4592466
S25;Textiles;2023-04; 40 318,50 ;0,083528837;0,362047845;0,3882;0;0,56031868
S25;Textiles;2023-05; 49 892,13 ;0,12111437;0,362047845;0,3882;0;0,60615315
S25;Textiles;2023-06; 42 418,56 ;0,558077971;0,362047845;0,3882;0;0,57250529
S25;Textiles;2023-08; 42 834,04 ;0,103714565;0,333214611;0,3882;0;0,47062806
S25;Textiles;2023-09; 34 757,65 ;0,226441838;0,333214611;0,3882;0;0,45950501
S25;Textiles;2023-11; 39 475,66 ;0,146725318;0,329640921;0,3882;0;0,53975639
S26;Electronics;2023-03; 19 688,62 ;0,218132942;0,308610574;0,375;0,2;0,4592466
S26;Electronics;2023-04; 28 322,60 ;0,201319648;0,322232134;0,375;0,2;0,56031868
S26;Electronics;2023-05; 888,16 ;0,553152493;0,322232134;0,375;0,2;0,60615315
S26;Electronics;2023-06; 58 418,75 ;0,182355816;0,322232134;0,375;0,2;0,57250529
S26;Electronics;2023-07; 28 525,94 ;0,060606061;0,32366417;0,375;0,2;0,60629882
S26;Electronics;2023-09; 7 570,68 ;0,191935484;0,32366417;0,375;0,2;0,45950501
S26;Electronics;2023-12; 26 266,45 ;0,334367058;0,332029213;0,375;0,2;0,51505165
S26;Food;2023-01; 92 079,73 ;0,206524927;0,308610574;0,4013;0,2;0,34574577
S26;Food;2023-06; 38 670,58 ;0,651832845;0,322232134;0,4013;0,2;0,57250529
S26;Food;2023-07; 12 872,87 ;0,064565005;0,32366417;0,4013;0,2;0,60629882
S26;Food;2023-08; 39 741,53 ;0,577541544;0,32366417;0,4013;0,2;0,47062806
S26;Food;2023-12; 9 378,12 ;0,158699902;0,332029213;0,4013;0,2;0,51505165
S26;Machinery;2023-03; 16 397,53 ;0,141495601;0,308610574;0,4145;0,3;0,4592466
S26;Machinery;2023-04; 12 131,18 ;0,4278348;0,322232134;0,4145;0,3;0,56031868
S26;Machinery;2023-05; 80 132,28 ;0,274560065;0,322232134;0,4145;0,3;0,60615315
S26;Machinery;2023-06; 10 363,88 ;0,45826002;0,322232134;0,4145;0,3;0,57250529
S26;Machinery;2023-07; 1 180,40 ;0,14315738;0,32366417;0,4145;0,3;0,60629882
S26;Machinery;2023-10; 19 177,24 ;0,128201369;0,332029213;0,4145;0,3;0,42817427
S26;Pharma;2023-04; 29 150,93 ;0,1971652;0,322232134;0,3618;0,3;0,56031868
S26;Pharma;2023-09; 33 486,08 ;0,10259042;0,32366417;0,3618;0,3;0,45950501
S26;Pharma;2023-11; 39 175,43 ;0,577468231;0,332029213;0,3618;0,3;0,53975639
S26;Pharma;2023-12; 14 799,80 ;0,169159335;0,332029213;0,3618;0,3;0,51505165
S26;Textiles;2023-01; 47 673,08 ;0,25347263;0,308610574;0,3882;0,2;0,34574577
S26;Textiles;2023-03; 40 230,70 ;0,493132942;0,308610574;0,3882;0,2;0,4592466
S26;Textiles;2023-04; 3 595,05 ;0,076979472;0,322232134;0,3882;0,2;0,56031868
S26;Textiles;2023-05; 60 018,41 ;0,122800587;0,322232134;0,3882;0,2;0,60615315
S26;Textiles;2023-06; 43 087,71 ;0,391429619;0,322232134;0,3882;0,2;0,57250529
S26;Textiles;2023-07; 33 008,11 ;0,582184751;0,32366417;0,3882;0,2;0,60629882
S26;Textiles;2023-08; 43 051,50 ;0,158162268;0,32366417;0,3882;0,2;0,47062806
S26;Textiles;2023-09; 33 722,29 ;0,50400782;0,32366417;0,3882;0,2;0,45950501
S26;Textiles;2023-10; 12 706,88 ;0,198973607;0,332029213;0,3882;0,2;0,42817427
S27;Electronics;2023-04; 91 057,70 ;0,380716031;0,395301315;0,375;1;0,56031868
S27;Electronics;2023-05; 56 432,52 ;0,382776149;0,395301315;0,375;1;0,60615315
S27;Electronics;2023-06; 27 451,88 ;0,053176931;0,395301315;0,375;1;0,57250529
S27;Electronics;2023-07; 79 471,64 ;0,516962366;0,388144296;0,375;1;0,60629882
S27;Electronics;2023-08; 35 774,76 ;0,101808407;0,388144296;0,375;1;0,47062806
S27;Food;2023-04; 28 173,43 ;0,463294233;0,395301315;0,4013;1;0,56031868
S27;Food;2023-06; 25 592,56 ;0,620112414;0,395301315;0,4013;1;0,57250529
S27;Machinery;2023-04; 33 320,84 ;0,178103617;0,395301315;0,4145;1;0,56031868
S27;Machinery;2023-10; 30 680,02 ;0,132991202;0,387840215;0,4145;1;0,42817427
S27;Pharma;2023-03; 29 367,94 ;0,118230694;0,354066195;0,3618;1;0,4592466
S27;Pharma;2023-04; 41 937,42 ;0,591177908;0,395301315;0,3618;1;0,56031868
S27;Pharma;2023-05; 65 919,45 ;0,161964809;0,395301315;0,3618;1;0,60615315
S27;Pharma;2023-06; 71 991,40 ;0,190909091;0,395301315;0,3618;1;0,57250529
S27;Pharma;2023-08; 6 351,98 ;0,325894428;0,388144296;0,3618;1;0,47062806
S27;Pharma;2023-11; 44 734,59 ;0,377514663;0,387840215;0,3618;1;0,53975639
S27;Pharma;2023-12; 35 956,51 ;0,169501466;0,387840215;0,3618;1;0,51505165
S27;Textiles;2023-03; 43 856,21 ;0,656695992;0,354066195;0,3882;1;0,4592466
S27;Textiles;2023-05; 39 065,58 ;0,080254154;0,395301315;0,3882;1;0,60615315
S27;Textiles;2023-06; 12 477,87 ;0,089589443;0,395301315;0,3882;1;0,57250529
S27;Textiles;2023-07; 48 548,49 ;0,585337243;0,388144296;0,3882;1;0,60629882
S27;Textiles;2023-08; 41 790,16 ;0,07028348;0,388144296;0,3882;1;0,47062806
S27;Textiles;2023-09; 17 401,69 ;0,287341153;0,388144296;0,3882;1;0,45950501
S27;Textiles;2023-12; 8 704,53 ;0,50872434;0,387840215;0,3882;1;0,51505165
S28;Electronics;2023-01; 9 689,51 ;0,602321603;0,557838949;0,288;0,3;0,17915831
S28;Electronics;2023-02; 17 069,19 ;0,157688172;0,557838949;0,288;0,3;0,22408182
S28;Electronics;2023-03; 1 943,90 ;0,636510264;0,557838949;0,288;0,3;0,31209306
S28;Electronics;2023-08; 42 005,35 ;0,63526393;0,577451846;0,288;0,3;0,48615589
S28;Electronics;2023-10; 65 591,87 ;0,509826491;0,511205689;0,288;0,3;0,57175634
S28;Electronics;2023-12; 44 661,64 ;0,114181329;0,511205689;0,288;0,3;0,53225831
S28;Food;2023-01; 25 762,34 ;0,33726784;0,557838949;0,2754;0,2;0,17915831
S28;Food;2023-02; 24 809,24 ;0,493328446;0,557838949;0,2754;0,2;0,22408182
S28;Food;2023-03; 40 248,60 ;0,071016618;0,557838949;0,2754;0,2;0,31209306
S28;Food;2023-04; 1 211,88 ;0,242179863;0,56283258;0,2754;0,2;0,45041658
S28;Food;2023-09; 4 875,05 ;0,191446725;0,577451846;0,2754;0,2;0,50830088
S28;Food;2023-11; 43 371,73 ;0,134261975;0,511205689;0,2754;0,2;0,59073233
S28;Food;2023-12; 48 442,60 ;0,019354839;0,511205689;0,2754;0,2;0,53225831
S28;Machinery;2023-01; 21 921,96 ;0,168132942;0,557838949;0,3103;0,4;0,17915831
S28;Machinery;2023-02; 18 969,57 ;0,208431085;0,557838949;0,3103;0,4;0,22408182
S28;Machinery;2023-06; 43 401,50 ;0,551772986;0,56283258;0,3103;0,4;0,31698709
S28;Machinery;2023-08; 42 822,41 ;0,42248045;0,577451846;0,3103;0,4;0,48615589
S28;Machinery;2023-10; 9 983,85 ;0,718841642;0,511205689;0,3103;0,4;0,57175634
S28;Machinery;2023-12; 49 250,49 ;0,578665689;0,511205689;0,3103;0,4;0,53225831
S28;Pharma;2023-01; 7 572,36 ;0,575244379;0,557838949;0,2532;0,3;0,17915831
S28;Pharma;2023-02; 30 276,92 ;0,58501955;0,557838949;0,2532;0,3;0,22408182
S28;Pharma;2023-04; 32 931,10 ;0,004105572;0,56283258;0,2532;0,3;0,45041658
S28;Pharma;2023-06; 4 242,45 ;0,210508309;0,56283258;0,2532;0,3;0,31698709
S28;Textiles;2023-01; 38 622,83 ;0,105034213;0,557838949;0,3321;0,4;0,17915831
S28;Textiles;2023-02; 19 335,63 ;0,197800587;0,557838949;0,3321;0,4;0,22408182
S28;Textiles;2023-05; 1 262,05 ;0,101026393;0,56283258;0,3321;0,4;0,49656506
S28;Textiles;2023-09; 43 332,14 ;0,133479961;0,577451846;0,3321;0,4;0,50830088
S28;Textiles;2023-10; 6 212,03 ;0,492350929;0,511205689;0,3321;0,4;0,57175634
S29;Electronics;2023-01; 19 085,71 ;0,096383187;0,242806248;0,2907;0,2;0,21163815
S29;Electronics;2023-05; 47 595,45 ;0,510532747;0,265248113;0,2907;0,2;0,30178102
S29;Electronics;2023-07; 3 901,33 ;0,143499511;0,276830269;0,2907;0,2;0,39839994
S29;Electronics;2023-08; 92 116,93 ;0,469239882;0,276830269;0,2907;0,2;0,52340736
S29;Electronics;2023-09; 45 770,16 ;0,193939394;0,276830269;0,2907;0,2;0,5967078
S29;Electronics;2023-10; 12 743,35 ;0,071163245;0,246462108;0,2907;0,2;0,54919923
S29;Electronics;2023-12; 35 256,23 ;0,552419355;0,246462108;0,2907;0,2;0,52459195
S29;Food;2023-01; 35 495,34 ;0,241006843;0,242806248;0,3059;0,2;0,21163815
S29;Food;2023-04; 27 555,57 ;0,064125122;0,265248113;0,3059;0,2;0,28337446
S29;Food;2023-07; 7 146,61 ;0,128739003;0,276830269;0,3059;0,2;0,39839994
S29;Food;2023-09; 21 984,04 ;0,194623656;0,276830269;0,3059;0,2;0,5967078
S29;Food;2023-10; 61 368,30 ;0,094061584;0,246462108;0,3059;0,2;0,54919923
S29;Food;2023-11; 30 380,04 ;0,012316716;0,246462108;0,3059;0,2;0,48557661
S29;Machinery;2023-02; 18 068,77 ;0,41214565;0,242806248;0,3137;0,3;0,23814873
S29;Machinery;2023-03; 44 208,19 ;0,134701857;0,242806248;0,3137;0,3;0,36814859
S29;Machinery;2023-04; 46 391,98 ;0,031964809;0,265248113;0,3137;0,3;0,28337446
S29;Machinery;2023-05; 10 975,98 ;0,16001955;0,265248113;0,3137;0,3;0,30178102
S29;Machinery;2023-09; 22 990,10 ;0,22370479;0,276830269;0,3137;0,3;0,5967078
S29;Machinery;2023-12; 39 733,46 ;0,084261975;0,246462108;0,3137;0,3;0,52459195
S29;Pharma;2023-01; 27 317,17 ;0,552028348;0,242806248;0,2519;0,3;0,21163815
S29;Pharma;2023-02; 38 070,76 ;0,553323558;0,242806248;0,2519;0,3;0,23814873
S29;Pharma;2023-03; 22 554,31 ;0,151246334;0,242806248;0,2519;0,3;0,36814859
S29;Pharma;2023-04; 24 410,47 ;0,006451613;0,265248113;0,2519;0,3;0,28337446
S29;Pharma;2023-12; 24 926,54 ;0,52950391;0,246462108;0,2519;0,3;0,52459195
S29;Textiles;2023-01; 37 075,70 ;0,359349951;0,242806248;0,348;0,2;0,21163815
S29;Textiles;2023-03; 39 366,88 ;0,511485826;0,242806248;0,348;0,2;0,36814859
S29;Textiles;2023-08; 125 287,23 ;0,325781962;0,276830269;0,348;0,2;0,52340736
S29;Textiles;2023-10; 38 233,98 ;0,502443793;0,246462108;0,348;0,2;0,54919923
S3;Electronics;2023-01; 42 904,16 ;0,153396872;0,278012908;0,6628;0,3;0,49695702
S3;Electronics;2023-03; 45 146,04 ;0,229667644;0,278012908;0,6628;0,3;0,48516614
S3;Electronics;2023-06; 15 685,44 ;0,208553275;0,266498817;0,6628;0,3;0,35446782
S3;Electronics;2023-07; 36 489,31 ;0,105913978;0,266355599;0,6628;0,3;0,5627309
S3;Electronics;2023-08; 37 543,61 ;0,65554741;0,266355599;0,6628;0,3;0,64148829
S3;Electronics;2023-09; 18 601,20 ;0,147214076;0,266355599;0,6628;0,3;0,53566328
S3;Electronics;2023-10; 33 039,00 ;0,489076246;0,28255702;0,6628;0,3;0,67873961
S3;Food;2023-01; 13 349,03 ;0,061388074;0,278012908;0,6488;0,2;0,49695702
S3;Food;2023-02; 3 767,49 ;0,068572825;0,278012908;0,6488;0,2;0,43219389
S3;Food;2023-03; 44 205,84 ;0,099242424;0,278012908;0,6488;0,2;0,48516614
